PERMNO,DATE,COMNAM,SICCD,RET,year,month,day,count
61241,04/11/2017,ADVANCED MICRO DEVICES INC,3674,0,2017,4,11,321
61241,04/12/2017,ADVANCED MICRO DEVICES INC,3674,-0.025954209268093,2017,4,12,322
61241,04/13/2017,ADVANCED MICRO DEVICES INC,3674,-0.035266440361738,2017,4,13,323
61241,04/17/2017,ADVANCED MICRO DEVICES INC,3674,0.038992650806904,2017,4,17,324
61241,04/18/2017,ADVANCED MICRO DEVICES INC,3674,0.012509761378169,2017,4,18,325
61241,04/19/2017,ADVANCED MICRO DEVICES INC,3674,-0.008494182489812,2017,4,19,326
61241,04/20/2017,ADVANCED MICRO DEVICES INC,3674,0.021027998998761,2017,4,20,327
61241,04/21/2017,ADVANCED MICRO DEVICES INC,3674,-0.008390516042709,2017,4,21,328
61241,04/24/2017,ADVANCED MICRO DEVICES INC,3674,0.010000009089708,2017,4,24,329
61241,04/25/2017,ADVANCED MICRO DEVICES INC,3674,0.027418099343777,2017,4,25,330
61241,04/26/2017,ADVANCED MICRO DEVICES INC,3674,-0.005930313374847,2017,4,26,331
61241,04/27/2017,ADVANCED MICRO DEVICES INC,3674,0.015659958124161,2017,4,27,332
61241,04/28/2017,ADVANCED MICRO DEVICES INC,3674,-0.023494837805629,2017,4,28,333
61241,05/01/2017,ADVANCED MICRO DEVICES INC,3674,0.024060126394034,2017,5,1,334
61241,05/02/2017,ADVANCED MICRO DEVICES INC,3674,-0.242290765047073,2017,5,2,335
61241,05/03/2017,ADVANCED MICRO DEVICES INC,3674,0.006783008575439,2017,5,3,336
61241,05/04/2017,ADVANCED MICRO DEVICES INC,3674,-0.027911448851228,2017,5,4,337
61241,05/05/2017,ADVANCED MICRO DEVICES INC,3674,0.008910811506212,2017,5,5,338
61241,05/08/2017,ADVANCED MICRO DEVICES INC,3674,-0.014720276929438,2017,5,8,339
61241,05/09/2017,ADVANCED MICRO DEVICES INC,3674,0.013944257050753,2017,5,9,340
61241,05/10/2017,ADVANCED MICRO DEVICES INC,3674,0.059921380132437,2017,5,10,341
61241,05/11/2017,ADVANCED MICRO DEVICES INC,3674,0.02594992890954,2017,5,11,342
